,geometry,name
0,POINT (103.767656166667 1.35868433333333),BUKIT PANJANG
0,POINT (103.767690833333 1.363422),BUKIT PANJANG
0,POINT (103.7677 1.304305),CLEMENTI
0,POINT (103.76773 1.38853),BUKIT PANJANG
0,POINT (103.767804666667 1.37820633333333),BUKIT PANJANG
0,POINT (103.76791 1.29109),QUEENSTOWN
0,POINT (103.768091166667 1.38730783333333),BUKIT PANJANG
0,POINT (103.768168666667 1.38687216666667),BUKIT PANJANG
0,POINT (103.76821 1.33529),BUKIT TIMAH
0,POINT (103.76844 1.31455),CLEMENTI
0,POINT (103.7684595 1.3178345),CLEMENTI
0,POINT (103.7685 1.35622),BUKIT PANJANG
0,POINT (103.76853 1.43986),WOODLANDS
0,POINT (103.768648 1.37950333333333),BUKIT PANJANG
0,POINT (103.76865 1.35466),BUKIT BATOK
0,POINT (103.768692166667 1.3175895),CLEMENTI
0,POINT (103.7687 1.317919),CLEMENTI
0,POINT (103.76874 1.31792),CLEMENTI
0,POINT (103.76876 1.31793),CLEMENTI
0,POINT (103.768763166667 1.32204666666667),CLEMENTI
0,POINT (103.76881 1.43274),WOODLANDS
0,POINT (103.7689 1.38259),BUKIT PANJANG
0,POINT (103.76895 1.31788),CLEMENTI
0,POINT (103.76901 1.31775),CLEMENTI
0,POINT (103.76905 1.3178),CLEMENTI
0,POINT (103.76907 1.4421),WOODLANDS
0,POINT (103.76911 1.31297),CLEMENTI
0,POINT (103.769153166667 1.377232),BUKIT PANJANG
0,POINT (103.76916 1.44191),WOODLANDS
0,POINT (103.76917 1.37285),BUKIT PANJANG
0,POINT (103.769268333333 1.38107316666667),BUKIT PANJANG
0,POINT (103.769280666667 1.387073),BUKIT PANJANG
0,POINT (103.76934 1.37395),BUKIT PANJANG
0,POINT (103.76939 1.44276),WOODLANDS
0,POINT (103.76944 1.30854),CLEMENTI
0,POINT (103.769454333333 1.30941016666667),CLEMENTI
0,POINT (103.7695 1.44333),WOODLANDS
0,POINT (103.7695 1.44339),WOODLANDS
0,POINT (103.76955 1.44321),WOODLANDS
0,POINT (103.76956 1.44317),WOODLANDS
0,POINT (103.76956 1.44346),WOODLANDS
0,POINT (103.76957 1.44312),WOODLANDS
0,POINT (103.76957 1.44314),WOODLANDS
0,POINT (103.7696 1.31187),CLEMENTI
0,POINT (103.76962 1.4436),WOODLANDS
0,POINT (103.76962 1.4457),WOODLANDS
0,POINT (103.77 1.35144),BUKIT PANJANG
0,POINT (103.770136166667 1.3505845),BUKIT PANJANG
0,POINT (103.770198 1.38126),BUKIT PANJANG
0,POINT (103.7702 1.349818),BUKIT PANJANG
0,POINT (103.77031 1.31479),CLEMENTI
0,POINT (103.77031745 1.44334145),WOODLANDS
0,POINT (103.77035815 1.34921095),BUKIT PANJANG
0,POINT (103.770381333333 1.34917083333333),BUKIT PANJANG
0,POINT (103.770441666667 1.37465883333333),BUKIT PANJANG
0,POINT (103.770536516667 1.31434803333333),CLEMENTI
0,POINT (103.77056 1.37544),BUKIT PANJANG
0,POINT (103.770574516667 1.37451558333333),BUKIT PANJANG
0,POINT (103.77063 1.31293),CLEMENTI
0,POINT (103.770681666667 1.38040433333333),BUKIT PANJANG
0,POINT (103.7707 1.37402),BUKIT PANJANG
0,POINT (103.77082 1.31188),CLEMENTI
0,POINT (103.770871 1.37911283333333),BUKIT PANJANG
0,POINT (103.770991666667 1.3840375),BUKIT PANJANG
0,POINT (103.771025166667 1.41010466666667),SUNGEI KADUT
0,POINT (103.7711 1.38235),BUKIT PANJANG
0,POINT (103.77114 1.40964),SUNGEI KADUT
0,POINT (103.77118 1.42154),SUNGEI KADUT
0,POINT (103.77125 1.3042),QUEENSTOWN
0,POINT (103.77136 1.30264),QUEENSTOWN
0,POINT (103.77138 1.42206),WOODLANDS
0,POINT (103.77149 1.30414),QUEENSTOWN
0,POINT (103.77152 1.43702),WOODLANDS
0,POINT (103.77156 1.41815),MANDAI
0,POINT (103.77181 1.30949),QUEENSTOWN
0,POINT (103.77184 1.32278),BUKIT TIMAH
0,POINT (103.77188 1.31196),CLEMENTI
0,POINT (103.771960166667 1.3153905),QUEENSTOWN
0,POINT (103.77197 1.30391),QUEENSTOWN
0,POINT (103.77202 1.31197),CLEMENTI
0,POINT (103.772085833333 1.44216783333333),WOODLANDS
0,POINT (103.772099 1.38070616666667),BUKIT PANJANG
0,POINT (103.772102666667 1.38075783333333),BUKIT PANJANG
0,POINT (103.77214 1.43581),WOODLANDS
0,POINT (103.772245 1.33823916666667),BUKIT TIMAH
0,POINT (103.77232415 1.36516465),BUKIT PANJANG
0,POINT (103.7723375 1.32355116666667),BUKIT TIMAH
0,POINT (103.7723445 1.31222866666667),QUEENSTOWN
0,POINT (103.77238 1.37862),BUKIT PANJANG
0,POINT (103.77247 1.44328),WOODLANDS
0,POINT (103.77257 1.40678),CENTRAL WATER CATCHMENT
0,POINT (103.77257 1.43351),WOODLANDS
0,POINT (103.772645666667 1.37516033333333),BUKIT PANJANG
0,POINT (103.77268 1.3461),BUKIT PANJANG
0,POINT (103.772684166667 1.432273),WOODLANDS
0,POINT (103.7727 1.38501),BUKIT PANJANG
0,POINT (103.7728 1.38341),BUKIT PANJANG
0,POINT (103.77297 1.4323),WOODLANDS
0,POINT (103.772977 1.44322633333333),WOODLANDS
0,POINT (103.7731 1.37675),BUKIT PANJANG
0,POINT (103.773167333333 1.37414266666667),BUKIT PANJANG
0,POINT (103.773230333333 1.38087483333333),BUKIT PANJANG
0,POINT (103.773299333333 1.446611),WOODLANDS
0,POINT (103.7733 1.43008),WOODLANDS
0,POINT (103.7733 1.44261),WOODLANDS
0,POINT (103.7734 1.374787),BUKIT PANJANG
0,POINT (103.773547 1.3089825),QUEENSTOWN
0,POINT (103.77358 1.44586),WOODLANDS
0,POINT (103.7736 1.37751),BUKIT PANJANG
0,POINT (103.7736 1.44573),WOODLANDS
0,POINT (103.77364 1.4324),WOODLANDS
0,POINT (103.773648883333 1.42695173333333),WOODLANDS
0,POINT (103.773662 1.44662533333333),WOODLANDS
0,POINT (103.77369 1.4304),WOODLANDS
0,POINT (103.77383 1.34019),BUKIT TIMAH
0,POINT (103.7739205 1.28921033333333),QUEENSTOWN
0,POINT (103.77401 1.34537),BUKIT PANJANG
0,POINT (103.774017483333 1.446807),WOODLANDS
0,POINT (103.774094 1.34031083333333),BUKIT TIMAH
0,POINT (103.7741 1.37302),BUKIT PANJANG
0,POINT (103.774194166667 1.38859266666667),BUKIT PANJANG
0,POINT (103.77426 1.39093),SUNGEI KADUT
0,POINT (103.77427 1.4351),WOODLANDS
0,POINT (103.774283166667 1.3765885),BUKIT PANJANG
0,POINT (103.77445 1.28887),QUEENSTOWN
0,POINT (103.774463333333 1.429651),WOODLANDS
0,POINT (103.774522 1.44355416666667),WOODLANDS
0,POINT (103.774563333333 1.44355333333333),WOODLANDS
0,POINT (103.7746 1.41041),MANDAI
0,POINT (103.774629666667 1.37696783333333),BUKIT PANJANG
0,POINT (103.77496 1.43857),WOODLANDS
0,POINT (103.7751 1.431533),WOODLANDS
0,POINT (103.7751 1.431543),WOODLANDS
0,POINT (103.77529 1.43216),WOODLANDS
0,POINT (103.7753295 1.376734),BUKIT PANJANG
0,POINT (103.77535 1.34032),BUKIT TIMAH
0,POINT (103.77538 1.3742),BUKIT PANJANG
0,POINT (103.775455166667 1.4293415),WOODLANDS
0,POINT (103.77547 1.36984),BUKIT PANJANG
0,POINT (103.77553 1.36501),BUKIT PANJANG
0,POINT (103.77553 1.36809),BUKIT PANJANG
0,POINT (103.77555 1.36808),BUKIT PANJANG
0,POINT (103.77556 1.34246),BUKIT TIMAH
0,POINT (103.7756 1.43823),WOODLANDS
0,POINT (103.77561 1.32619),BUKIT TIMAH
0,POINT (103.77564 1.43815),WOODLANDS
0,POINT (103.77566 1.34311),BUKIT TIMAH
0,POINT (103.77575 1.44224),WOODLANDS
0,POINT (103.77578 1.34264),BUKIT TIMAH
0,POINT (103.7758 1.34219),BUKIT TIMAH
0,POINT (103.775950333333 1.42915166666667),WOODLANDS
0,POINT (103.77597 1.36641),BUKIT PANJANG
0,POINT (103.7762 1.28768),QUEENSTOWN
0,POINT (103.776238166667 1.33942883333333),BUKIT TIMAH
0,POINT (103.776253166667 1.339456),BUKIT TIMAH
0,POINT (103.776274833333 1.44203916666667),WOODLANDS
0,POINT (103.776359166667 1.42792283333333),WOODLANDS
0,POINT (103.776381833333 1.34202133333333),BUKIT TIMAH
0,POINT (103.77642 1.31889),BUKIT TIMAH
0,POINT (103.776602 1.4399165),WOODLANDS
0,POINT (103.77667 1.37042),BUKIT PANJANG
0,POINT (103.776812333333 1.4405035),WOODLANDS
0,POINT (103.77708 1.45116),WOODLANDS
0,POINT (103.777233833333 1.43386183333333),WOODLANDS
0,POINT (103.77726 1.34126),BUKIT TIMAH
0,POINT (103.777266833333 1.4338505),WOODLANDS
0,POINT (103.777583166667 1.43165683333333),WOODLANDS
0,POINT (103.777592166667 1.4291535),WOODLANDS
0,POINT (103.77761 1.34174),BUKIT TIMAH
0,POINT (103.77766 1.34233),BUKIT PANJANG
0,POINT (103.77768 1.34198),BUKIT TIMAH
0,POINT (103.778 1.43971),WOODLANDS
0,POINT (103.77834 1.37151),CENTRAL WATER CATCHMENT
0,POINT (103.77862 1.43234),WOODLANDS
0,POINT (103.779 1.442192),WOODLANDS
0,POINT (103.77902 1.28738),QUEENSTOWN
0,POINT (103.779082166667 1.4309395),WOODLANDS
0,POINT (103.77911 1.29987),QUEENSTOWN
0,POINT (103.779237833333 1.43910616666667),WOODLANDS
0,POINT (103.77932 1.36768),CENTRAL WATER CATCHMENT
0,POINT (103.77935 1.36764),CENTRAL WATER CATCHMENT
0,POINT (103.77951 1.33884),BUKIT TIMAH
0,POINT (103.77953 1.33903),BUKIT TIMAH
0,POINT (103.77956 1.43829),WOODLANDS
0,POINT (103.779602833333 1.4396275),WOODLANDS
0,POINT (103.77969 1.33753),BUKIT TIMAH
0,POINT (103.78029 1.31327),BUKIT TIMAH
0,POINT (103.78039 1.40869),CENTRAL WATER CATCHMENT
0,POINT (103.780553166667 1.4386145),WOODLANDS
0,POINT (103.780583333333 1.438621),WOODLANDS
0,POINT (103.780645833333 1.43906483333333),WOODLANDS
0,POINT (103.780667666667 1.43896966666667),WOODLANDS
0,POINT (103.78074 1.36111),CENTRAL WATER CATCHMENT
0,POINT (103.78085 1.32072),BUKIT TIMAH
0,POINT (103.781 1.43945),WOODLANDS
0,POINT (103.781128166667 1.36016216666667),CENTRAL WATER CATCHMENT
0,POINT (103.78121 1.33667),BUKIT TIMAH
0,POINT (103.7813 1.43606),WOODLANDS
0,POINT (103.78134 1.30446),QUEENSTOWN
0,POINT (103.7817 1.29128),QUEENSTOWN
0,POINT (103.781706666667 1.431083),WOODLANDS
0,POINT (103.782 1.31994),BUKIT TIMAH
0,POINT (103.78218 1.29518),QUEENSTOWN
0,POINT (103.78251 1.43035),WOODLANDS
0,POINT (103.78291 1.30854),QUEENSTOWN
0,POINT (103.78296 1.40751),CENTRAL WATER CATCHMENT
0,POINT (103.78307 1.43844),WOODLANDS
0,POINT (103.7832 1.336274),BUKIT TIMAH
0,POINT (103.78348 1.28029),QUEENSTOWN
0,POINT (103.78354 1.30426),QUEENSTOWN
0,POINT (103.7836 1.43082),WOODLANDS
0,POINT (103.7838 1.4354),WOODLANDS
0,POINT (103.783978833333 1.43835383333333),WOODLANDS
0,POINT (103.78407 1.33609),BUKIT TIMAH
0,POINT (103.78416 1.31517),BUKIT TIMAH
0,POINT (103.78425 1.31837),BUKIT TIMAH
0,POINT (103.78434 1.29435),QUEENSTOWN
0,POINT (103.78452 1.29434),QUEENSTOWN
0,POINT (103.78462 1.43105),WOODLANDS
0,POINT (103.78466 1.43105),WOODLANDS
0,POINT (103.7848 1.33344),BUKIT TIMAH
0,POINT (103.78497 1.44107),WOODLANDS
0,POINT (103.785230666667 1.30926233333333),QUEENSTOWN
0,POINT (103.7854 1.42887),WOODLANDS
0,POINT (103.78544 1.29788),QUEENSTOWN
0,POINT (103.78547 1.31792),BUKIT TIMAH
0,POINT (103.78572 1.28007),QUEENSTOWN
0,POINT (103.78577 1.30027),QUEENSTOWN
0,POINT (103.78582 1.43166),WOODLANDS
0,POINT (103.78586 1.44051),WOODLANDS
0,POINT (103.785893666667 1.30933633333333),QUEENSTOWN
0,POINT (103.786 1.29444),QUEENSTOWN
0,POINT (103.78618 1.3176165),BUKIT TIMAH
0,POINT (103.78626 1.43189),WOODLANDS
0,POINT (103.7865 1.4334),WOODLANDS
0,POINT (103.78661 1.43574),WOODLANDS
0,POINT (103.786628333333 1.43553233333333),WOODLANDS
0,POINT (103.7867 1.2939),QUEENSTOWN
0,POINT (103.78674 1.42747),WOODLANDS
0,POINT (103.78677 1.41216),MANDAI
0,POINT (103.7872 1.43026),WOODLANDS
0,POINT (103.7872 1.43741),WOODLANDS
0,POINT (103.78721 1.43737),WOODLANDS
0,POINT (103.7873 1.28431),QUEENSTOWN
0,POINT (103.7873 1.43726),WOODLANDS
0,POINT (103.78732 1.29267),QUEENSTOWN
0,POINT (103.78732 1.43725),WOODLANDS
0,POINT (103.78735 1.31806),BUKIT TIMAH
0,POINT (103.787369666667 1.43732133333333),WOODLANDS
0,POINT (103.78778 1.31227),QUEENSTOWN
0,POINT (103.7878185 1.31223166666667),QUEENSTOWN
0,POINT (103.78782 1.29278),QUEENSTOWN
0,POINT (103.787820166667 1.30974733333333),QUEENSTOWN
0,POINT (103.78784 1.43228),WOODLANDS
0,POINT (103.78806 1.2918),QUEENSTOWN
0,POINT (103.78817 1.29844),QUEENSTOWN
0,POINT (103.78827 1.45174),WOODLANDS
0,POINT (103.78847 1.31165),QUEENSTOWN
0,POINT (103.7886 1.43519),WOODLANDS
0,POINT (103.78865 1.29324),QUEENSTOWN
0,POINT (103.78874 1.29037),QUEENSTOWN
0,POINT (103.78874985 1.43352836666667),WOODLANDS
0,POINT (103.78875 1.33425),BUKIT TIMAH
0,POINT (103.78884 1.31125),QUEENSTOWN
0,POINT (103.7888615 1.43835983333333),WOODLANDS
0,POINT (103.78891 1.31125),QUEENSTOWN
0,POINT (103.78891 1.44401),WOODLANDS
0,POINT (103.78898 1.29345),QUEENSTOWN
0,POINT (103.78905 1.3161),BUKIT TIMAH
0,POINT (103.78923 1.35255),CENTRAL WATER CATCHMENT
0,POINT (103.78954 1.30858),QUEENSTOWN
0,POINT (103.78956 1.42972),WOODLANDS
0,POINT (103.78963 1.43),WOODLANDS
0,POINT (103.78979 1.29937),QUEENSTOWN
0,POINT (103.79017 1.32119),BUKIT TIMAH
0,POINT (103.79017 1.43177),WOODLANDS
0,POINT (103.79039 1.30608),QUEENSTOWN
0,POINT (103.790705833333 1.307975),QUEENSTOWN
0,POINT (103.790729666667 1.4335865),WOODLANDS
0,POINT (103.79084 1.44345),WOODLANDS
0,POINT (103.7908715 1.43749216666667),WOODLANDS
0,POINT (103.79092 1.3067),QUEENSTOWN
0,POINT (103.791114 1.43202066666667),WOODLANDS
0,POINT (103.791495333333 1.3082465),QUEENSTOWN
0,POINT (103.79177 1.33328),BUKIT TIMAH
0,POINT (103.79178 1.29581),QUEENSTOWN
0,POINT (103.79178 1.43004),WOODLANDS
0,POINT (103.79182 1.29593),QUEENSTOWN
0,POINT (103.79187 1.29589),QUEENSTOWN
0,POINT (103.79193 1.296),QUEENSTOWN
0,POINT (103.792 1.29581),QUEENSTOWN
0,POINT (103.792 1.29592),QUEENSTOWN
0,POINT (103.7920025 1.44477516666667),WOODLANDS
0,POINT (103.792419333333 1.44069533333333),WOODLANDS
0,POINT (103.79243 1.43631),WOODLANDS
0,POINT (103.79253 1.43492),WOODLANDS
0,POINT (103.79257 1.43512),WOODLANDS
0,POINT (103.79263 1.43021),WOODLANDS
0,POINT (103.7927 1.431749),WOODLANDS
0,POINT (103.79272 1.31372),BUKIT TIMAH
0,POINT (103.792858333333 1.43657566666667),WOODLANDS
0,POINT (103.79298 1.34795),BUKIT TIMAH
0,POINT (103.79305 1.31349),BUKIT TIMAH
0,POINT (103.79311 1.43213),WOODLANDS
0,POINT (103.7932 1.435055),WOODLANDS
0,POINT (103.79328 1.43207),WOODLANDS
0,POINT (103.7933 1.30731),QUEENSTOWN
0,POINT (103.793601333333 1.42857416666667),WOODLANDS
0,POINT (103.79373 1.29002),QUEENSTOWN
0,POINT (103.793813833333 1.443949),WOODLANDS
0,POINT (103.794119333333 1.42957383333333),WOODLANDS
0,POINT (103.794179666667 1.3486375),BUKIT TIMAH
0,POINT (103.79426 1.45357),WOODLANDS
0,POINT (103.7945 1.44644),WOODLANDS
0,POINT (103.794515333333 1.43647216666667),WOODLANDS
0,POINT (103.79457 1.34948),CENTRAL WATER CATCHMENT
0,POINT (103.794581333333 1.42813783333333),WOODLANDS
0,POINT (103.794951333333 1.43746433333333),WOODLANDS
0,POINT (103.79503 1.30571),QUEENSTOWN
0,POINT (103.795093833333 1.438173),WOODLANDS
0,POINT (103.7951 1.43405),WOODLANDS
0,POINT (103.79511 1.30919),QUEENSTOWN
0,POINT (103.795142166667 1.43155766666667),WOODLANDS
0,POINT (103.7952 1.30505),QUEENSTOWN
0,POINT (103.795223333333 1.42793933333333),WOODLANDS
0,POINT (103.79523 1.30505),QUEENSTOWN
0,POINT (103.795257833333 1.43524766666667),WOODLANDS
0,POINT (103.79527 1.31091),BUKIT TIMAH
0,POINT (103.79527 1.43686),WOODLANDS
0,POINT (103.79535 1.27423),QUEENSTOWN
0,POINT (103.79535 1.31087),BUKIT TIMAH
0,POINT (103.79536 1.27421),QUEENSTOWN
0,POINT (103.79536 1.30978),QUEENSTOWN
0,POINT (103.79539 1.30988),QUEENSTOWN
0,POINT (103.79545 1.30994),BUKIT TIMAH
0,POINT (103.79545 1.310912),BUKIT TIMAH
0,POINT (103.795467666667 1.30995466666667),BUKIT TIMAH
0,POINT (103.79549 1.332),BUKIT TIMAH
0,POINT (103.79557 1.43808),WOODLANDS
0,POINT (103.7957 1.31044),BUKIT TIMAH
0,POINT (103.79576 1.43192),WOODLANDS
0,POINT (103.795872666667 1.4430835),WOODLANDS
0,POINT (103.79611 1.43935),WOODLANDS
0,POINT (103.79617 1.43916),WOODLANDS
0,POINT (103.7964 1.298537),QUEENSTOWN
0,POINT (103.7964405 1.31254583333333),BUKIT TIMAH
0,POINT (103.796731166667 1.44511631666667),WOODLANDS
0,POINT (103.796737833333 1.44561733333333),WOODLANDS
0,POINT (103.7968 1.432857),WOODLANDS
0,POINT (103.79684 1.33107),BUKIT TIMAH
0,POINT (103.796913333333 1.30231266666667),QUEENSTOWN
0,POINT (103.79693 1.30068),QUEENSTOWN
0,POINT (103.797 1.308659),QUEENSTOWN
0,POINT (103.797027166667 1.4346685),WOODLANDS
0,POINT (103.79715 1.42475),MANDAI
0,POINT (103.79717 1.30023),QUEENSTOWN
0,POINT (103.7972 1.4278),WOODLANDS
0,POINT (103.79733 1.45888),SEMBAWANG
0,POINT (103.7974265 1.29939566666667),QUEENSTOWN
0,POINT (103.79744 1.2749),QUEENSTOWN
0,POINT (103.79744 1.43713),WOODLANDS
0,POINT (103.79753 1.29944),QUEENSTOWN
0,POINT (103.79775 1.30026),QUEENSTOWN
0,POINT (103.7979 1.44509),WOODLANDS
0,POINT (103.797913233333 1.44107931666667),WOODLANDS
0,POINT (103.797955333333 1.44599716666667),WOODLANDS
0,POINT (103.7979685 1.43756616666667),WOODLANDS
0,POINT (103.798 1.30269),QUEENSTOWN
0,POINT (103.79849 1.33096),BUKIT TIMAH
0,POINT (103.79858 1.33152),BUKIT TIMAH
0,POINT (103.79863 1.27362),QUEENSTOWN
0,POINT (103.7988 1.437829),WOODLANDS
0,POINT (103.79899 1.27487),QUEENSTOWN
0,POINT (103.79901 1.27493),QUEENSTOWN
0,POINT (103.79902 1.4414),WOODLANDS
0,POINT (103.79908 1.42699),MANDAI
0,POINT (103.7991 1.3306),BUKIT TIMAH
0,POINT (103.79917 1.3467),CENTRAL WATER CATCHMENT
0,POINT (103.79917 1.45816),SEMBAWANG
0,POINT (103.799229333333 1.435676),WOODLANDS
0,POINT (103.79938 1.43474),WOODLANDS
0,POINT (103.79947 1.45851),SEMBAWANG
0,POINT (103.7996 1.34589),BUKIT TIMAH
0,POINT (103.79989 1.29447666666667),QUEENSTOWN
0,POINT (103.79997 1.41971),MANDAI
0,POINT (103.80002 1.33041),BUKIT TIMAH
0,POINT (103.80017745 1.44885995),WOODLANDS
0,POINT (103.80024 1.4447),WOODLANDS
0,POINT (103.80026 1.29773),QUEENSTOWN
0,POINT (103.80047 1.29898),QUEENSTOWN
0,POINT (103.800640333333 1.29353816666667),QUEENSTOWN
0,POINT (103.800642666667 1.29342683333333),QUEENSTOWN
0,POINT (103.80069 1.41605),MANDAI
0,POINT (103.80085 1.44147),WOODLANDS
0,POINT (103.80098 1.28412),QUEENSTOWN
0,POINT (103.80107 1.44349),WOODLANDS
0,POINT (103.80122 1.29095),QUEENSTOWN
0,POINT (103.80125 1.443),WOODLANDS
0,POINT (103.80127 1.27467),QUEENSTOWN
0,POINT (103.801293166667 1.43481066666667),WOODLANDS
0,POINT (103.8013 1.44961),WOODLANDS
0,POINT (103.80131 1.44102),WOODLANDS
0,POINT (103.8014 1.44108),WOODLANDS
0,POINT (103.80142 1.31147),BUKIT TIMAH
0,POINT (103.8015 1.418419),MANDAI
0,POINT (103.8015295 1.44210716666667),WOODLANDS
0,POINT (103.80158 1.28393),BUKIT MERAH
0,POINT (103.80158 1.43446),WOODLANDS
0,POINT (103.80161 1.27239),BUKIT MERAH
0,POINT (103.80167 1.30449),QUEENSTOWN
0,POINT (103.80189 1.33822),BUKIT TIMAH
0,POINT (103.8019 1.28985),QUEENSTOWN
0,POINT (103.80194 1.27546),QUEENSTOWN
0,POINT (103.80206 1.44668),WOODLANDS
0,POINT (103.802066333333 1.43505316666667),WOODLANDS
0,POINT (103.80207 1.29127),QUEENSTOWN
0,POINT (103.80207 1.44141),WOODLANDS
0,POINT (103.80211 1.28481),BUKIT MERAH
0,POINT (103.80216 1.2717),BUKIT MERAH
0,POINT (103.8022 1.43484),WOODLANDS
0,POINT (103.8023 1.27186),BUKIT MERAH
0,POINT (103.80236 1.41779),MANDAI
0,POINT (103.80243 1.32952),BUKIT TIMAH
0,POINT (103.80252 1.28042),BUKIT MERAH
0,POINT (103.802555333333 1.2800905),QUEENSTOWN
0,POINT (103.802736666667 1.43623983333333),WOODLANDS
0,POINT (103.80274 1.27781),QUEENSTOWN
0,POINT (103.80283 1.27834),QUEENSTOWN
0,POINT (103.80284 1.32937),BUKIT TIMAH
0,POINT (103.80286 1.27827),QUEENSTOWN
0,POINT (103.80286 1.28901),QUEENSTOWN
0,POINT (103.80287 1.2782),QUEENSTOWN
0,POINT (103.80288 1.28913),QUEENSTOWN
0,POINT (103.80293 1.28629),BUKIT MERAH
0,POINT (103.80297 1.29096),QUEENSTOWN
0,POINT (103.80315 1.27894),BUKIT MERAH
0,POINT (103.80324 1.29321),QUEENSTOWN
0,POINT (103.80324 1.417),MANDAI
0,POINT (103.80326 1.27277),BUKIT MERAH
0,POINT (103.8033 1.44198),WOODLANDS
0,POINT (103.803395166667 1.43806783333333),WOODLANDS
0,POINT (103.80348 1.41681),MANDAI
0,POINT (103.80357 1.43664),WOODLANDS
0,POINT (103.803657333333 1.29700183333333),QUEENSTOWN
0,POINT (103.8037 1.31101),TANGLIN
0,POINT (103.80371 1.29124616666667),QUEENSTOWN
0,POINT (103.80372 1.44015),WOODLANDS
0,POINT (103.80403 1.44228),WOODLANDS
0,POINT (103.80418 1.28745),QUEENSTOWN
0,POINT (103.8041865 1.43563183333333),WOODLANDS
0,POINT (103.804193 1.442544),WOODLANDS
0,POINT (103.80426 1.41615),MANDAI
0,POINT (103.80431 1.284),BUKIT MERAH
0,POINT (103.80438 1.44631),WOODLANDS
0,POINT (103.804529 1.34103966666667),BUKIT TIMAH
0,POINT (103.804556333333 1.29008983333333),QUEENSTOWN
0,POINT (103.80458 1.43525),WOODLANDS
0,POINT (103.8048 1.41557),MANDAI
0,POINT (103.80484 1.45738),SEMBAWANG
0,POINT (103.80503 1.41539),MANDAI
0,POINT (103.8053 1.2723),BUKIT MERAH
0,POINT (103.80533 1.28684),BUKIT MERAH
0,POINT (103.80543 1.28701),BUKIT MERAH
0,POINT (103.8055 1.2722),BUKIT MERAH
0,POINT (103.80555 1.29491),QUEENSTOWN
0,POINT (103.80564 1.43484),WOODLANDS
0,POINT (103.8059 1.28187),BUKIT MERAH
0,POINT (103.80605 1.43903),WOODLANDS
0,POINT (103.80617 1.29298),QUEENSTOWN
0,POINT (103.80626 1.29452),QUEENSTOWN
0,POINT (103.80651 1.41236),CENTRAL WATER CATCHMENT
0,POINT (103.80668 1.27616),BUKIT MERAH
0,POINT (103.80703 1.28573),BUKIT MERAH
0,POINT (103.80705 1.41081),CENTRAL WATER CATCHMENT
0,POINT (103.80707 1.28568),BUKIT MERAH
0,POINT (103.80716 1.28565),BUKIT MERAH
0,POINT (103.8071775 1.44117916666667),WOODLANDS
0,POINT (103.80718 1.28573),BUKIT MERAH
0,POINT (103.80722 1.27165),BUKIT MERAH
0,POINT (103.80725 1.28573),BUKIT MERAH
0,POINT (103.80727 1.29077),QUEENSTOWN
0,POINT (103.8073 1.2857),BUKIT MERAH
0,POINT (103.807347333333 1.33848266666667),BUKIT TIMAH
0,POINT (103.807423166667 1.44062283333333),WOODLANDS
0,POINT (103.807529 1.28751583333333),BUKIT MERAH
0,POINT (103.80762 1.294),QUEENSTOWN
0,POINT (103.80763 1.28732),BUKIT MERAH
0,POINT (103.80772 1.32699),BUKIT TIMAH
0,POINT (103.80776 1.27283),BUKIT MERAH
0,POINT (103.80778 1.28616),BUKIT MERAH
0,POINT (103.80778 1.40951),YISHUN
0,POINT (103.80781 1.32627),BUKIT TIMAH
0,POINT (103.80786 1.28690633333333),BUKIT MERAH
0,POINT (103.80799 1.28691933333333),BUKIT MERAH
0,POINT (103.8082984 1.2953953),QUEENSTOWN
0,POINT (103.80834 1.28714),BUKIT MERAH
0,POINT (103.80841 1.29218),QUEENSTOWN
0,POINT (103.80848 1.30923),TANGLIN
0,POINT (103.808493333333 1.271252),BUKIT MERAH
0,POINT (103.808517833333 1.27464983333333),BUKIT MERAH
0,POINT (103.80857 1.2745),BUKIT MERAH
0,POINT (103.8088 1.442885),WOODLANDS
0,POINT (103.809 1.33709),BUKIT TIMAH
0,POINT (103.809048333333 1.27241866666667),BUKIT MERAH
0,POINT (103.80912 1.27122),BUKIT MERAH
0,POINT (103.80918 1.30883),TANGLIN
0,POINT (103.80921 1.27752),BUKIT MERAH
0,POINT (103.80924 1.28596),BUKIT MERAH
0,POINT (103.80938 1.27428),BUKIT MERAH
0,POINT (103.80944 1.273),BUKIT MERAH
0,POINT (103.8095 1.442952),WOODLANDS
0,POINT (103.809595833333 1.295852),QUEENSTOWN
0,POINT (103.80964 1.44665),SEMBAWANG
0,POINT (103.8098 1.33619),BUKIT TIMAH
0,POINT (103.81008 1.32564),BUKIT TIMAH
0,POINT (103.810229166667 1.28085866666667),BUKIT MERAH
0,POINT (103.8107 1.27119),BUKIT MERAH
